customer_id,region,age,income,tenure_months,web_user,freq_last_3m,avg_ticket,prior_spend_3m,treatment,propensity,true_hte_ticket_mult,post_spend_3m
4138,West,42,33086.14,33,0,2,53.69,88.87,0,0.2211,2.531,80.68
4139,East,18,30036.26,42,0,4,58.06,204.75,0,0.2613,2.5,239.51
4140,West,58,63221.77,68,1,9,39.75,341.34,1,0.4336,3.118,503.82
4141,South,23,41356.26,23,1,3,38.34,130.95,1,0.2926,2.914,226.82
4142,East,55,35611.41,7,1,7,19.22,95.72,0,0.306,2.906,101.95
4143,North,62,66202.11,62,1,10,50.77,549.42,1,0.49,3.088,720.92
4144,South,30,53692.41,41,0,9,7.13,62.55,0,0.2172,2.787,96.41
4145,South,52,31210.65,34,1,4,49.3,231.56,0,0.3449,2.812,208.63
4146,South,35,26646.24,52,1,7,35.32,265.45,0,0.3692,2.816,221.92
4147,North,40,62372.55,70,1,0,5.82,5.0,0,0.2017,3.076,5.0
4148,East,48,45251.82,10,1,14,39.04,587.59,1,0.4976,3.003,697.74
4149,South,32,21764.04,62,1,4,33.12,110.19,0,0.3118,2.718,69.54
4150,South,63,18253.26,46,1,6,29.62,191.51,0,0.3333,2.683,196.2
4151,North,40,28259.42,42,1,10,31.76,345.33,1,0.4269,2.833,414.96
4152,East,44,26407.73,62,1,4,34.77,126.38,0,0.3226,2.764,109.51
4153,South,64,15000.0,22,1,2,34.74,64.69,0,0.2671,2.65,58.55
4154,South,30,28507.4,56,0,10,17.29,112.61,0,0.2578,2.535,146.35
4155,East,43,31213.79,41,1,4,39.83,178.79,0,0.3297,2.812,194.94
4156,North,74,38059.78,67,1,4,30.44,120.58,1,0.3184,2.881,248.9
4157,West,40,70393.65,34,1,3,54.04,150.0,0,0.3492,2.996,128.72
4158,North,24,40997.35,52,0,4,45.32,155.82,1,0.2413,2.61,228.84
4159,South,34,42486.38,36,1,5,46.67,218.37,0,0.357,2.925,219.01
4160,North,72,52638.83,28,1,3,57.34,185.05,0,0.3588,3.026,188.77
4161,East,61,41440.23,27,0,5,43.83,227.27,0,0.2377,2.614,209.67
4162,South,64,51002.29,66,0,4,33.24,127.61,1,0.2078,2.71,161.97
4163,West,32,49209.22,60,1,4,5.0,16.52,0,0.2518,2.992,55.87
4164,South,65,46838.83,17,1,4,37.89,145.18,1,0.3041,2.968,171.39
4165,East,40,86496.99,62,1,5,55.77,246.41,1,0.3989,2.835,421.05
4166,North,63,58666.89,42,1,7,45.74,312.32,0,0.4093,3.137,325.71
4167,North,68,28774.17,8,1,5,28.91,159.18,0,0.3039,2.788,183.43
4168,South,29,50553.33,55,0,4,35.72,132.42,1,0.2113,2.706,229.0
4169,East,71,33123.95,12,1,7,28.33,249.54,0,0.334,2.881,177.08
4170,South,54,51693.76,62,1,8,38.67,285.11,0,0.4,3.067,227.99
4171,West,59,24372.19,33,1,7,28.88,151.55,0,0.3528,2.794,131.6
4172,East,61,28383.31,66,1,6,52.27,305.29,0,0.4086,2.784,351.4
4173,West,27,50158.61,35,1,5,36.44,166.92,0,0.3382,3.002,196.79
4174,South,60,59965.04,7,1,9,38.09,520.58,0,0.3864,3.15,483.6
4175,West,30,52539.67,55,1,5,25.06,117.42,0,0.3158,3.025,104.49
4176,East,33,57811.76,52,1,3,29.99,69.91,0,0.2912,3.078,82.97
4177,East,24,50607.28,22,1,7,21.13,148.85,1,0.3225,3.056,242.24
4178,West,28,47587.44,15,0,6,52.01,304.39,0,0.2663,2.676,302.79
4179,East,73,37444.6,62,1,10,28.84,237.98,0,0.4175,2.924,195.65
4180,West,36,57195.03,56,1,9,36.92,350.17,0,0.4232,3.122,379.69
4181,East,40,60373.19,22,0,14,16.41,249.29,1,0.3123,2.846,309.72
4182,North,45,44053.26,50,0,7,20.22,143.24,1,0.2298,2.691,190.21
4183,East,58,43246.11,18,1,4,32.0,122.86,1,0.2963,2.932,233.01
4184,South,50,68871.09,13,1,5,31.26,147.68,0,0.3012,3.011,185.8
4185,West,48,44693.67,48,1,3,37.94,103.17,1,0.3126,2.947,233.46
4186,West,65,46135.29,60,1,6,59.13,286.61,0,0.4306,2.961,292.99
4187,North,46,52263.39,66,0,7,10.79,92.38,0,0.2129,2.773,150.61
4188,North,61,43532.91,33,1,9,46.74,574.49,0,0.4466,2.985,524.52
4189,North,69,32694.9,11,1,8,40.98,277.33,0,0.3936,2.877,246.21
4190,South,56,50669.48,39,1,10,27.58,250.89,0,0.3987,3.057,233.04
4191,North,20,44418.67,49,1,5,29.8,124.81,0,0.3304,2.944,158.64
4192,East,33,72633.75,69,1,5,48.44,274.56,0,0.3788,2.974,295.71
4193,East,53,56826.73,8,1,4,34.25,116.15,0,0.2943,3.068,128.25
4194,West,45,36067.77,47,1,8,31.14,275.19,1,0.3843,2.911,334.42
4195,South,34,55935.9,37,0,6,22.42,143.13,0,0.2063,2.759,199.1
4196,East,37,49617.99,42,0,3,24.97,73.18,0,0.18,2.696,47.8
4197,North,22,64641.39,7,0,8,20.4,196.53,1,0.2236,2.804,243.2
4198,West,31,37133.19,2,0,7,45.61,302.54,0,0.2571,2.621,272.34
4199,North,62,47830.14,44,0,6,25.59,153.59,1,0.2253,2.678,261.83
4200,North,18,43513.6,15,0,6,20.67,101.39,0,0.2024,2.635,107.06
4201,North,65,45877.19,44,1,6,37.1,141.07,1,0.3666,2.959,310.23
4202,West,37,31722.02,2,1,6,25.21,175.28,0,0.3024,2.817,200.97
4203,North,64,53638.68,57,1,11,53.56,534.53,0,0.5173,3.086,482.41
4204,East,32,51269.46,24,0,7,35.49,291.55,1,0.2471,2.763,371.46
4205,East,65,64278.35,33,0,7,37.46,248.37,1,0.2562,2.807,334.65
4206,West,50,44849.61,25,1,10,37.49,368.82,0,0.4292,2.998,397.23
4207,North,66,38822.41,30,0,9,41.85,388.3,0,0.3035,2.638,401.77
4208,North,21,56839.42,38,0,6,43.52,240.02,0,0.2628,2.768,191.27
4209,South,63,33086.93,46,0,4,35.35,107.14,0,0.2084,2.531,129.53
4210,North,33,61274.77,49,1,9,22.81,178.45,0,0.3846,3.137,182.99
4211,East,38,61242.63,71,1,9,33.16,255.88,1,0.4116,3.138,318.25
4212,South,20,63859.18,13,1,7,35.71,248.73,0,0.3479,3.111,217.1
4213,South,72,50649.34,62,1,11,15.41,197.97,1,0.3907,3.056,240.71
4214,North,54,37702.55,43,0,7,9.74,60.78,1,0.2064,2.627,36.49
4215,East,73,46637.82,22,1,6,20.45,120.85,1,0.3035,2.966,196.36
4216,North,50,50701.03,66,1,7,11.59,84.03,0,0.3213,3.057,100.73
4217,East,27,36597.88,51,1,7,29.16,179.82,1,0.3587,2.916,259.12
4218,North,37,64996.74,14,1,7,25.73,190.49,0,0.3353,3.1,195.55
4219,West,43,53701.26,13,1,8,36.06,336.14,0,0.3771,3.087,317.54
4220,East,26,31616.66,47,0,1,43.51,46.08,0,0.1908,2.516,23.79
4221,North,71,73243.11,52,1,4,38.47,152.73,0,0.3367,2.968,141.12
4222,North,72,46460.84,4,0,14,40.21,491.97,0,0.3683,2.715,450.51
4223,South,50,28588.45,45,1,10,46.35,455.26,1,0.4566,2.836,582.47
4224,North,51,32546.19,38,1,5,31.09,137.88,0,0.3294,2.825,114.49
4225,North,58,67316.75,69,0,9,5.0,41.04,1,0.2287,2.777,58.26
4226,West,56,72374.77,53,0,4,14.07,55.24,0,0.1769,2.676,68.09
4227,East,21,60142.28,65,0,2,40.98,79.4,0,0.2017,2.799,42.2
4228,North,48,64789.63,3,0,6,37.35,258.86,1,0.2283,2.752,345.59
4229,East,62,63249.23,55,1,6,43.34,237.12,1,0.3809,3.068,368.51
4230,South,63,53353.74,24,0,5,69.11,365.69,0,0.2889,2.734,354.26
4231,West,51,49935.63,40,1,4,37.63,140.04,1,0.3261,2.999,268.07
4232,North,69,53097.95,63,0,7,33.85,204.6,0,0.2626,2.781,185.82
4233,East,51,56040.23,62,0,4,39.15,170.86,0,0.2245,2.76,139.76
4234,West,39,33876.03,17,0,7,20.72,154.13,0,0.2139,2.589,144.1
4235,North,43,55979.38,18,0,6,44.06,240.56,0,0.2534,2.76,245.74
4236,North,57,66879.25,52,0,4,32.94,70.0,0,0.2151,2.731,75.89
4237,South,68,41904.41,63,1,8,55.19,515.76,0,0.4486,2.969,452.48
4238,West,31,40301.28,44,1,4,15.79,70.54,0,0.2728,2.903,146.29
4239,East,34,52148.19,4,0,5,35.05,205.62,0,0.2057,2.721,179.98
4240,East,55,35255.14,12,0,10,27.47,324.46,0,0.2668,2.603,275.17
4241,West,61,25247.72,54,1,6,22.2,133.51,1,0.3255,2.752,180.07
4242,West,40,62215.79,53,0,2,42.47,79.64,0,0.2048,2.778,114.9
4243,South,54,38235.73,64,1,9,31.19,205.27,1,0.398,2.932,313.98
4244,East,18,45276.73,38,0,4,50.97,208.01,0,0.2437,2.653,259.37
4245,East,34,35848.12,31,0,3,28.63,80.1,0,0.1829,2.558,58.65
4246,South,72,64151.32,8,1,6,30.29,160.39,0,0.3117,3.058,154.23
4247,West,50,57797.64,56,1,6,59.18,282.69,1,0.4298,3.078,489.04
4248,North,67,41388.91,68,0,5,18.79,79.43,0,0.2025,2.614,62.15
4249,North,30,27301.54,4,1,12,25.6,245.15,1,0.4195,2.823,354.42
4250,West,34,39796.05,35,0,5,5.0,28.72,0,0.1682,2.598,43.75
4251,South,73,53552.29,26,1,4,29.64,138.39,0,0.2894,3.036,117.94
4252,North,74,47829.54,53,1,5,43.29,192.35,0,0.3685,2.978,145.77
4253,North,67,46636.47,55,1,4,39.92,189.0,0,0.3415,2.966,208.59
4254,East,36,48175.48,16,0,7,36.73,261.08,0,0.2451,2.732,300.02
4255,West,63,56381.94,68,1,3,24.48,89.63,0,0.2829,3.064,108.65
4256,North,44,44372.11,10,0,4,32.72,142.57,0,0.197,2.644,161.61
4257,North,66,51750.2,56,0,6,30.23,198.57,0,0.2383,2.718,210.33
4258,South,66,30196.21,53,0,3,34.93,108.65,0,0.1964,2.502,142.09
4259,West,42,83307.76,12,1,3,37.09,99.23,0,0.2904,2.867,143.92
4260,South,35,40742.11,48,1,6,30.79,148.16,1,0.3372,2.907,153.83
4261,West,73,48053.9,20,0,3,35.29,109.11,0,0.192,2.681,107.54
4262,West,43,53496.98,20,1,5,33.83,166.71,0,0.322,3.035,150.73
4263,South,42,38838.14,7,0,7,26.9,261.72,0,0.213,2.638,259.53
4264,West,55,45117.37,53,0,9,35.95,359.88,0,0.2943,2.701,335.06
4265,East,71,44935.13,58,0,5,19.67,85.91,0,0.1984,2.649,110.05
4266,East,25,31289.43,36,0,10,37.18,367.06,0,0.3053,2.563,363.12
4267,South,74,51578.84,56,0,1,21.67,20.47,0,0.1513,2.716,5.0
4268,West,42,20261.67,25,0,7,34.69,241.42,0,0.2481,2.453,172.84
4269,West,19,71290.63,41,0,5,40.59,163.01,0,0.2389,2.687,188.15
4270,West,35,56894.56,56,1,6,23.89,162.85,0,0.3305,3.069,140.65
4271,West,44,54586.84,31,1,8,47.39,356.68,1,0.4232,3.096,541.92
4272,South,56,18950.37,44,1,5,56.46,310.0,0,0.3883,2.69,323.92
4273,West,50,33112.07,11,0,1,27.2,24.74,1,0.1511,2.531,73.85
4274,West,25,65840.18,37,0,5,33.26,156.4,0,0.2219,2.742,135.32
4275,North,45,107268.62,61,0,4,49.54,215.81,0,0.2525,2.327,224.04
4276,North,31,62920.39,55,1,6,13.42,55.52,1,0.3069,3.071,98.92
4277,South,33,60554.15,22,0,7,35.4,284.5,0,0.2402,2.844,269.4
4278,West,58,52874.61,39,1,6,31.38,229.76,1,0.3445,3.029,289.04
4279,South,63,32287.54,44,0,7,45.81,390.4,0,0.2744,2.573,382.2
4280,East,26,59927.61,67,1,6,32.06,172.13,0,0.3517,3.099,174.74
4281,North,52,28481.89,59,0,9,40.42,380.28,0,0.3107,2.535,391.18
4282,South,42,26841.22,59,0,10,25.12,234.4,0,0.2768,2.518,230.1
4283,East,37,25897.06,54,1,9,46.42,324.64,0,0.4477,2.809,296.39
4284,North,58,59635.84,26,1,8,21.54,174.62,0,0.3508,3.146,185.65
4285,West,32,44138.79,27,1,7,45.45,248.64,1,0.3956,2.991,391.83
4286,North,61,46512.87,34,1,5,35.91,195.72,0,0.3403,2.965,199.31
4287,West,40,44768.94,31,1,1,6.75,7.58,0,0.2046,2.948,57.69
4288,North,23,28114.25,68,1,6,35.76,256.09,0,0.3689,2.781,220.28
4289,West,63,34939.04,63,1,5,42.28,227.67,0,0.3637,2.849,252.79
4290,East,66,35693.61,64,1,2,20.25,37.98,0,0.2544,2.857,14.41
4291,North,50,23920.93,44,0,3,24.84,72.4,1,0.1848,2.439,165.61
4292,North,59,37436.85,14,1,7,36.07,257.11,0,0.3635,2.924,194.39
4293,North,26,28780.4,11,1,7,28.86,246.36,0,0.3412,2.838,235.56
4294,East,37,53665.13,20,0,8,38.95,380.52,0,0.268,2.787,392.83
4295,West,37,54914.57,47,1,10,32.49,320.79,1,0.4268,3.099,399.87
4296,South,61,25595.41,26,0,5,19.16,109.94,0,0.1833,2.456,112.76
4297,South,38,40550.52,47,0,7,62.94,406.48,0,0.3183,2.656,394.41
4298,East,59,72840.9,63,0,8,30.92,263.56,0,0.2655,2.722,189.16
4299,East,35,30288.56,24,1,9,36.49,311.21,1,0.4032,2.853,414.96
4300,East,52,51399.57,66,1,5,56.27,291.64,0,0.4009,3.014,254.52
4301,South,29,46582.83,37,0,11,45.35,437.4,0,0.3381,2.716,443.62
4302,East,49,61393.31,57,0,3,41.57,98.14,0,0.215,2.786,103.02
4303,West,22,49432.0,5,1,3,47.69,116.33,0,0.3114,2.994,129.77
4304,South,59,38530.57,20,0,4,41.62,181.03,0,0.2103,2.585,143.91
4305,North,19,46001.46,67,0,6,41.62,207.97,0,0.2656,2.66,232.67
4306,North,74,46220.55,63,0,5,41.81,198.33,0,0.2503,2.662,200.44
4307,East,65,43624.57,41,1,6,32.98,224.28,1,0.3471,2.936,272.97
4308,South,50,25213.33,3,1,7,47.9,391.63,1,0.3725,2.802,490.05
4309,West,69,63646.33,5,1,7,43.09,257.34,0,0.3708,3.114,272.74
4310,East,64,60996.5,31,1,5,7.4,23.69,1,0.2608,3.09,64.92
4311,East,26,29337.16,64,0,4,45.21,159.04,0,0.2377,2.493,181.42
4312,West,60,40489.12,27,1,8,25.48,209.96,0,0.3581,2.955,198.2
4313,South,39,41623.71,63,1,5,37.92,208.66,0,0.3422,2.916,239.87
4314,West,66,27652.22,39,1,3,14.93,36.87,0,0.2534,2.777,91.09
4315,North,67,16998.06,10,0,6,28.0,123.48,0,0.2138,2.37,80.48
4316,East,72,34941.11,40,0,5,30.63,132.29,0,0.2155,2.549,155.28
4317,West,43,39653.96,26,0,6,41.44,229.28,0,0.2488,2.597,270.69
4318,West,29,23381.5,17,0,7,27.95,256.89,0,0.2288,2.484,263.79
4319,West,25,47654.67,48,0,9,9.01,82.42,0,0.2306,2.727,91.29
4320,South,27,62442.84,15,1,7,29.12,223.64,0,0.3318,3.126,177.76
4321,West,74,57631.74,65,1,11,30.43,390.01,0,0.4452,3.126,365.11
4322,East,51,43099.72,58,0,5,42.6,198.62,1,0.2457,2.631,294.09
4323,East,38,17393.82,56,0,2,36.78,74.66,0,0.1926,2.374,108.84
4324,North,43,55735.54,6,1,6,25.8,160.68,0,0.3113,3.057,195.35
4325,North,27,47195.88,69,0,3,38.32,125.43,0,0.2149,2.672,126.59
4326,East,50,51365.27,36,1,8,57.0,447.24,0,0.4516,3.064,395.94
4327,North,42,74041.54,53,0,6,49.04,340.35,1,0.281,2.66,395.35
4328,East,63,32627.83,14,1,7,12.09,98.61,0,0.2936,2.876,124.9
4329,West,19,15000.0,55,1,6,64.7,371.7,0,0.4459,2.65,369.26
4330,West,71,29198.18,23,0,7,49.21,383.66,0,0.2808,2.542,304.06
4331,North,21,52290.68,51,0,9,54.02,514.61,1,0.3447,2.773,652.91
4332,West,41,45403.89,20,0,3,16.76,70.36,0,0.1599,2.654,104.24
4333,North,37,26765.46,67,0,8,30.03,272.52,1,0.2697,2.518,260.82
4334,South,58,23704.24,51,1,6,42.06,266.99,0,0.3691,2.737,227.65
4335,West,55,39680.86,33,1,12,21.54,236.42,0,0.4268,2.947,310.26
4336,North,29,26308.58,33,1,5,41.33,174.6,0,0.3545,2.763,180.03
4337,North,45,52809.5,1,1,4,54.6,235.69,1,0.3476,3.028,467.81
4338,North,48,38828.6,22,1,4,31.0,92.23,0,0.3028,2.888,110.24
4339,East,44,35593.23,57,1,4,55.44,275.78,1,0.3779,2.856,458.77
4340,West,19,33625.85,60,1,9,43.43,270.13,1,0.4433,2.886,380.68
4341,North,28,48946.84,71,1,8,12.7,85.89,1,0.3423,3.039,117.7
4342,North,46,45639.14,7,1,6,24.57,169.56,1,0.309,2.956,199.16
4343,East,32,48029.36,18,1,6,48.3,288.26,1,0.3753,2.98,439.58
4344,North,49,47701.94,55,0,2,22.61,46.47,0,0.1716,2.677,35.05
4345,East,27,43917.07,26,0,4,47.95,172.02,0,0.2317,2.639,144.3
4346,West,59,29503.04,18,0,9,42.34,373.76,0,0.2934,2.545,312.77
4347,West,28,34044.3,20,1,4,38.75,170.91,0,0.3175,2.84,172.59
4348,West,55,39079.88,66,0,1,28.07,24.57,1,0.1683,2.591,133.44
4349,East,65,75977.93,61,1,4,38.61,148.38,0,0.3325,2.94,145.73
4350,West,38,24767.46,1,1,6,55.19,331.4,0,0.3821,2.748,309.52
4351,North,25,38715.35,60,0,6,30.32,174.53,1,0.2392,2.587,303.22
4352,North,18,46474.01,40,1,3,42.32,141.26,0,0.3248,2.965,98.72
4353,East,38,40450.01,60,0,2,59.08,126.29,0,0.2383,2.605,186.16
4354,North,24,61109.54,45,0,6,38.15,225.29,0,0.253,2.789,184.68
4355,West,68,40372.53,49,1,3,29.11,64.99,1,0.2906,2.904,157.61
4356,East,73,41481.88,41,1,5,28.98,170.6,0,0.3187,2.915,184.59
4357,West,73,57219.43,53,0,2,10.0,17.22,0,0.1485,2.772,61.17
4358,South,70,72160.67,58,1,5,20.46,129.57,0,0.2959,2.978,85.94
4359,South,51,66112.48,37,1,0,39.06,5.0,0,0.254,3.039,23.32
4360,East,36,42950.19,8,1,7,46.64,338.91,1,0.3808,2.98,446.92
4361,North,43,44257.29,7,0,4,29.89,130.95,0,0.1898,2.643,168.79
4362,East,32,45700.79,30,1,8,46.48,360.9,1,0.417,3.007,467.79
4363,East,65,47204.99,34,0,9,45.73,430.82,0,0.3091,2.722,353.7
4364,West,42,32289.78,62,0,6,25.75,147.96,0,0.2265,2.523,163.52
4365,East,39,59048.91,3,1,8,27.85,285.94,0,0.3425,3.14,277.43
4366,North,57,48099.14,64,1,7,18.85,135.93,0,0.3403,3.031,198.9
4367,South,39,44327.16,4,0,11,43.93,474.76,0,0.3111,2.693,478.7
4368,East,38,25932.82,36,1,8,35.04,290.63,1,0.3875,2.809,355.15
4369,North,30,45934.29,31,1,4,45.65,213.62,0,0.3469,2.959,243.16
4370,South,21,16601.82,40,1,11,34.28,399.2,1,0.4382,2.716,476.47
4371,South,20,36275.26,4,0,8,23.71,194.92,1,0.218,2.613,276.77
4372,North,40,36553.53,55,0,3,44.36,104.43,0,0.2256,2.566,92.49
4373,East,74,49304.93,10,1,5,11.22,65.83,1,0.2567,2.993,100.34
4374,North,32,73197.75,56,1,9,30.95,293.23,0,0.4102,3.018,308.2
4375,East,54,53578.61,41,1,8,25.71,191.92,0,0.3637,3.086,216.13
4376,North,36,66726.03,64,0,8,53.31,447.35,0,0.3278,2.783,365.12
4377,East,35,54678.18,70,1,6,56.0,406.08,0,0.4198,3.047,404.1
4378,North,27,61875.8,60,0,5,40.08,221.88,0,0.246,2.781,196.38
4379,West,50,72856.91,33,0,5,28.05,181.69,0,0.2097,2.671,189.67
4380,North,55,34022.45,30,1,5,55.65,314.77,0,0.3929,2.84,257.91
4381,East,37,33043.43,48,0,4,26.62,75.66,0,0.1969,2.53,112.28
4382,South,48,55032.16,47,0,10,18.39,218.7,0,0.258,2.8,237.45
4383,North,45,44944.82,57,0,4,11.15,32.95,0,0.1751,2.649,24.83
4384,South,33,48305.31,35,1,3,36.23,130.71,0,0.294,2.983,145.1
4385,West,57,41270.0,33,0,9,14.42,147.01,1,0.2368,2.663,191.24
4386,West,49,36056.12,9,1,4,52.03,260.55,1,0.344,2.861,421.42
4387,South,21,69311.47,12,0,4,28.03,119.59,0,0.1804,2.707,81.27
4388,North,46,28502.08,59,1,7,19.56,142.82,0,0.3414,2.835,115.12
4389,East,40,55295.88,71,1,11,48.39,631.16,0,0.4963,3.103,571.03
4390,East,63,52863.42,43,0,7,45.51,262.34,0,0.2793,2.779,257.02
4391,North,35,21314.8,25,1,7,54.96,387.05,0,0.4262,2.763,422.3
4392,West,72,32538.3,5,1,8,14.61,112.81,0,0.312,2.875,128.16
4393,East,53,35059.64,4,0,5,12.08,56.5,0,0.1642,2.551,97.33
4394,East,25,53468.76,49,1,5,53.73,245.65,0,0.3896,3.035,214.7
4395,South,40,39494.47,46,0,9,5.0,46.07,0,0.2144,2.645,42.59
4396,South,68,43716.15,21,0,3,20.41,67.84,0,0.1605,2.637,56.48
4397,North,32,23135.29,14,1,5,35.66,218.1,0,0.3263,2.731,212.27
4398,West,58,79888.68,5,1,8,19.05,145.86,0,0.3236,2.951,172.48
4399,North,62,46067.93,49,0,5,37.54,177.33,0,0.2381,2.661,172.79
4400,West,57,52485.01,44,0,3,21.22,36.72,1,0.1758,2.725,99.09
4401,West,23,36890.62,24,1,2,50.48,123.14,0,0.316,2.869,145.45
4402,East,39,35210.59,52,0,11,43.61,382.02,1,0.3461,2.602,466.67
4403,North,37,73690.27,61,0,2,38.3,82.12,0,0.2009,2.663,70.59
4404,South,37,16249.18,37,1,8,30.74,256.71,1,0.3688,2.712,323.54
4405,South,68,49179.71,19,0,4,22.6,103.82,0,0.1744,2.692,164.84
4406,East,18,26827.44,1,1,6,33.38,173.87,1,0.3199,2.768,294.33
4407,West,48,38924.98,57,1,8,20.22,175.67,0,0.3569,2.939,235.92
4408,South,73,35428.58,41,1,3,58.0,216.52,0,0.354,2.854,174.32
4409,West,67,30210.33,25,0,4,38.83,160.74,0,0.2143,2.502,176.12
4410,North,52,45531.63,1,1,6,24.56,127.99,0,0.3036,2.955,126.76
4411,South,74,15000.0,58,1,5,53.79,209.76,0,0.3853,2.65,199.28
4412,North,40,40267.67,66,1,6,34.45,252.84,1,0.365,2.903,304.28
4413,East,52,43645.65,35,1,6,51.79,290.24,0,0.3967,2.936,321.88
4414,North,48,24610.85,19,0,9,51.42,446.1,1,0.3211,2.496,508.05
4415,South,20,67698.28,45,1,8,40.24,443.99,0,0.3995,3.073,445.45
4416,West,20,36083.12,62,1,4,19.77,90.02,0,0.287,2.861,85.72
4417,East,69,41437.74,42,0,4,28.03,131.41,0,0.1979,2.614,110.0
4418,North,27,36116.71,1,1,5,78.07,486.47,0,0.4334,2.861,433.85
4419,North,38,43776.51,14,1,9,28.39,195.69,1,0.3793,2.988,287.29
4420,East,53,64622.16,7,0,1,31.91,39.26,0,0.1549,2.754,40.65
4421,South,50,82095.24,30,0,4,29.34,146.76,0,0.1914,2.579,148.62
4422,North,47,56184.59,33,1,9,23.72,199.23,0,0.3797,3.112,144.63
4423,East,73,61319.91,39,0,3,43.45,145.04,0,0.2141,2.787,88.1
4424,North,62,70746.41,54,0,6,18.93,130.09,1,0.2142,2.693,136.19
4425,East,71,48733.07,8,0,5,25.03,111.86,0,0.1892,2.687,144.49
4426,South,55,68553.76,67,1,5,38.7,220.07,1,0.3448,3.014,376.24
4427,North,73,56886.02,19,0,8,31.99,231.55,0,0.257,2.819,226.2
4428,North,52,47159.81,37,1,9,36.96,461.94,0,0.42,3.022,464.08
4429,North,48,50255.12,15,0,8,34.63,283.74,0,0.2604,2.753,290.66
4430,North,64,17678.75,26,0,7,20.93,159.0,0,0.2222,2.427,201.94
4431,South,67,49381.79,60,0,8,52.57,317.92,1,0.3122,2.744,488.45
4432,West,21,21843.79,4,0,6,48.72,309.66,0,0.2506,2.418,261.81
4433,West,69,20620.96,35,1,5,23.53,139.2,1,0.3044,2.706,214.3
4434,South,57,47893.18,42,1,9,40.72,317.31,1,0.419,3.029,456.1
4435,East,69,28288.82,41,1,5,29.11,134.16,0,0.319,2.783,166.51
4436,East,58,44893.29,27,1,2,48.0,85.76,0,0.3089,2.949,118.62
4437,West,70,47076.52,27,0,6,45.31,224.78,0,0.2582,2.671,223.24
4438,North,33,47745.74,65,0,7,50.07,282.4,0,0.3023,2.727,299.03
4439,South,28,31438.18,18,1,6,23.63,163.69,0,0.3025,2.814,121.43
4440,South,29,58480.24,35,1,7,18.74,106.29,0,0.3174,3.135,71.73
4441,North,32,43661.47,26,0,6,12.7,55.8,0,0.1928,2.637,116.6
4442,South,30,51616.14,55,1,8,67.1,493.97,1,0.4824,3.066,704.42
4443,West,43,27053.41,58,1,8,45.87,369.75,0,0.4304,2.821,402.74
4444,West,29,42325.09,61,1,7,49.94,380.01,0,0.4234,2.973,358.8
4445,North,27,61459.42,7,1,10,17.79,154.26,0,0.3621,3.135,133.98
4446,South,47,59552.66,7,0,8,42.63,310.92,0,0.2615,2.846,294.63
4447,South,63,33040.61,27,1,5,14.34,77.52,0,0.2691,2.83,144.58
4448,South,25,36816.63,32,1,7,40.46,321.66,0,0.3746,2.918,282.92
4449,East,47,30169.7,5,1,10,35.25,418.2,1,0.4025,2.852,495.18
4450,North,55,35153.81,64,1,5,31.42,168.4,0,0.3383,2.852,210.64
4451,West,58,24013.99,64,1,5,28.5,107.05,1,0.3265,2.74,196.3
4452,West,23,42927.36,31,1,6,49.11,255.97,0,0.3896,2.929,239.05
4453,East,59,54497.08,55,0,10,28.72,341.28,0,0.2909,2.795,353.34
4454,East,19,33224.21,41,0,3,51.24,194.55,0,0.231,2.532,178.68
4455,East,31,43640.91,47,1,7,34.43,237.85,0,0.372,2.986,248.79
4456,South,36,41692.52,62,1,6,39.48,230.66,0,0.3646,2.917,153.32
4457,North,66,60826.78,7,0,9,41.6,318.21,0,0.2869,2.842,260.75
4458,East,28,35826.12,17,1,2,40.52,98.3,0,0.2837,2.858,98.16
4459,North,62,36371.76,31,1,4,37.74,127.0,0,0.3257,2.864,176.8
4460,West,74,32309.68,64,1,5,60.83,393.66,1,0.4168,2.823,543.48
4461,South,72,27937.36,43,1,3,48.55,143.85,0,0.3293,2.779,145.73
4462,South,35,52937.77,29,0,3,5.0,13.07,1,0.1399,2.729,46.2
4463,South,23,42973.34,3,1,6,32.5,142.85,0,0.313,2.93,133.36
4464,West,30,45822.15,43,0,6,52.83,304.14,0,0.2834,2.658,246.3
4465,North,61,64119.62,20,0,10,25.24,247.65,0,0.273,2.809,269.9
4466,North,29,64981.21,24,0,4,35.06,133.52,0,0.2093,2.75,149.1
4467,North,54,20306.49,71,0,1,35.95,35.98,0,0.1848,2.403,62.29
4468,East,39,54717.52,38,0,10,54.1,653.5,0,0.351,2.797,579.22
4469,West,61,48384.7,10,1,7,22.44,171.66,0,0.3194,3.034,221.05
4470,North,52,38076.14,4,0,6,24.16,149.2,0,0.2023,2.581,144.12
4471,West,51,49915.26,28,1,7,41.07,336.69,0,0.3837,3.049,367.6
4472,South,62,19104.25,5,0,4,39.14,135.03,0,0.1965,2.391,75.81
4473,East,72,66939.64,31,0,10,41.26,456.8,0,0.3132,2.781,423.25
4474,North,38,52724.16,30,1,6,38.87,257.49,1,0.3643,3.027,418.28
4475,South,48,32022.03,63,1,3,33.58,123.39,0,0.2962,2.82,122.61
4476,East,53,36218.85,24,1,4,41.72,132.58,0,0.3253,2.862,65.05
4477,East,64,19452.8,20,1,3,37.46,97.79,1,0.2946,2.695,178.89
